"meta_education","rururb","energy","fuel","year","cap_GJ_average"
"junior_secondary","Urban","elec1_CC1","kerosene",2020,0
"junior_secondary","Urban","elec1_CC1","kerosene",2025,0
"junior_secondary","Urban","elec1_CC1","kerosene",2030,0
"junior_secondary","Urban","elec1_CC1","kerosene",2035,0
"junior_secondary","Urban","elec1_CC1","kerosene",2040,0
"junior_secondary","Urban","elec1_CC1","kerosene",2045,0
"junior_secondary","Urban","elec1_CC1","kerosene",2050,0
"junior_secondary","Urban","elec1_CC1","kerosene",2055,0
"junior_secondary","Urban","elec1_CC1","kerosene",2060,0
"junior_secondary","Urban","elec1_CC1","kerosene",2065,0
"junior_secondary","Urban","elec1_CC1","kerosene",2070,0
"junior_secondary","Urban","elec1_CC1","paraffin",2020,0.107384722013023
"junior_secondary","Urban","elec1_CC1","paraffin",2025,0.0805385415097672
"junior_secondary","Urban","elec1_CC1","paraffin",2030,0.0536923610065115
"junior_secondary","Urban","elec1_CC1","paraffin",2035,0.0268461805032557
"junior_secondary","Urban","elec1_CC1","paraffin",2040,0
"junior_secondary","Urban","elec1_CC1","paraffin",2045,0
"junior_secondary","Urban","elec1_CC1","paraffin",2050,0
"junior_secondary","Urban","elec1_CC1","paraffin",2055,0
"junior_secondary","Urban","elec1_CC1","paraffin",2060,0
"junior_secondary","Urban","elec1_CC1","paraffin",2065,0
"junior_secondary","Urban","elec1_CC1","paraffin",2070,0
"low_education","Rural","elec0_CC0","charcoal",2020,1.13593877138024
"low_education","Rural","elec0_CC0","charcoal",2025,0.851954078535179
"low_education","Rural","elec0_CC0","charcoal",2030,0.567969385690119
"low_education","Rural","elec0_CC0","charcoal",2035,0.28398469284506
"low_education","Rural","elec0_CC0","charcoal",2040,0
"low_education","Rural","elec0_CC0","charcoal",2045,0
"low_education","Rural","elec0_CC0","charcoal",2050,0
"low_education","Rural","elec0_CC0","charcoal",2055,0
"low_education","Rural","elec0_CC0","charcoal",2060,0
"low_education","Rural","elec0_CC0","charcoal",2065,0
"low_education","Rural","elec0_CC0","charcoal",2070,0
"low_education","Rural","elec0_CC0","coal",2020,0
"low_education","Rural","elec0_CC0","coal",2025,0
"low_education","Rural","elec0_CC0","coal",2030,0
"low_education","Rural","elec0_CC0","coal",2035,0
"low_education","Rural","elec0_CC0","coal",2040,0
"low_education","Rural","elec0_CC0","coal",2045,0
"low_education","Rural","elec0_CC0","coal",2050,0
"low_education","Rural","elec0_CC0","coal",2055,0
"low_education","Rural","elec0_CC0","coal",2060,0
"low_education","Rural","elec0_CC0","coal",2065,0
"low_education","Rural","elec0_CC0","coal",2070,0
"low_education","Rural","elec0_CC0","diesel_home",2020,0.00957630485815561
"low_education","Rural","elec0_CC0","diesel_home",2025,0.00957630485815561
"low_education","Rural","elec0_CC0","diesel_home",2030,0.00957630485815561
"low_education","Rural","elec0_CC0","diesel_home",2035,0.00957630485815561
"low_education","Rural","elec0_CC0","diesel_home",2040,0.00957630485815561
"low_education","Rural","elec0_CC0","diesel_home",2045,0.00957630485815561
"low_education","Rural","elec0_CC0","diesel_home",2050,0.00957630485815561
"low_education","Rural","elec0_CC0","diesel_home",2055,0.00957630485815561
"low_education","Rural","elec0_CC0","diesel_home",2060,0.00957630485815561
"low_education","Rural","elec0_CC0","diesel_home",2065,0.00957630485815561
"low_education","Rural","elec0_CC0","diesel_home",2070,0.00957630485815561
"low_education","Rural","elec0_CC0","electricity",2020,0.00267504145323223
"low_education","Rural","elec0_CC0","electricity",2025,0.395613042207719
"low_education","Rural","elec0_CC0","electricity",2030,0.788551042962207
"low_education","Rural","elec0_CC0","electricity",2035,1.18148904371669
"low_education","Rural","elec0_CC0","electricity",2040,1.57442704447118
"low_education","Rural","elec0_CC0","electricity",2045,1.57442704447118
"low_education","Rural","elec0_CC0","electricity",2050,1.57442704447118
"low_education","Rural","elec0_CC0","electricity",2055,1.57442704447118
"low_education","Rural","elec0_CC0","electricity",2060,1.57442704447118
"low_education","Rural","elec0_CC0","electricity",2065,1.57442704447118
"low_education","Rural","elec0_CC0","electricity",2070,1.57442704447118
"low_education","Rural","elec0_CC0","firewood",2020,8.05463328990585
"low_education","Rural","elec0_CC0","firewood",2025,6.04097496742939
"low_education","Rural","elec0_CC0","firewood",2030,4.02731664495292
"low_education","Rural","elec0_CC0","firewood",2035,2.01365832247646
"low_education","Rural","elec0_CC0","firewood",2040,0
"low_education","Rural","elec0_CC0","firewood",2045,0
"low_education","Rural","elec0_CC0","firewood",2050,0
"low_education","Rural","elec0_CC0","firewood",2055,0
"low_education","Rural","elec0_CC0","firewood",2060,0
"low_education","Rural","elec0_CC0","firewood",2065,0
"low_education","Rural","elec0_CC0","firewood",2070,0
"low_education","Rural","elec0_CC0","gas",2020,0
"low_education","Rural","elec0_CC0","gas",2025,0
"low_education","Rural","elec0_CC0","gas",2030,0
"low_education","Rural","elec0_CC0","gas",2035,0
"low_education","Rural","elec0_CC0","gas",2040,0
"low_education","Rural","elec0_CC0","gas",2045,0
"low_education","Rural","elec0_CC0","gas",2050,0
"low_education","Rural","elec0_CC0","gas",2055,0
"low_education","Rural","elec0_CC0","gas",2060,0
"low_education","Rural","elec0_CC0","gas",2065,0
"low_education","Rural","elec0_CC0","gas",2070,0
"low_education","Rural","elec0_CC0","kerosene",2020,0.00861226063802349
"low_education","Rural","elec0_CC0","kerosene",2025,0.00645919547851762
"low_education","Rural","elec0_CC0","kerosene",2030,0.00430613031901174
"low_education","Rural","elec0_CC0","kerosene",2035,0.00215306515950587
"low_education","Rural","elec0_CC0","kerosene",2040,0
"low_education","Rural","elec0_CC0","kerosene",2045,0
"low_education","Rural","elec0_CC0","kerosene",2050,0
"low_education","Rural","elec0_CC0","kerosene",2055,0
"low_education","Rural","elec0_CC0","kerosene",2060,0
"low_education","Rural","elec0_CC0","kerosene",2065,0
"low_education","Rural","elec0_CC0","kerosene",2070,0
"low_education","Rural","elec0_CC0","paraffin",2020,0.0136421068657382
"low_education","Rural","elec0_CC0","paraffin",2025,0.0102315801493036
"low_education","Rural","elec0_CC0","paraffin",2030,0.00682105343286908
"low_education","Rural","elec0_CC0","paraffin",2035,0.00341052671643454
"low_education","Rural","elec0_CC0","paraffin",2040,0
"low_education","Rural","elec0_CC0","paraffin",2045,0
"low_education","Rural","elec0_CC0","paraffin",2050,0
"low_education","Rural","elec0_CC0","paraffin",2055,0
"low_education","Rural","elec0_CC0","paraffin",2060,0
"low_education","Rural","elec0_CC0","paraffin",2065,0
"low_education","Rural","elec0_CC0","paraffin",2070,0
"low_education","Rural","elec0_CC1","charcoal",2020,4.86882676885703
"low_education","Rural","elec0_CC1","charcoal",2025,3.65162007664277
"low_education","Rural","elec0_CC1","charcoal",2030,2.43441338442852
"low_education","Rural","elec0_CC1","charcoal",2035,1.21720669221426
"low_education","Rural","elec0_CC1","charcoal",2040,0
"low_education","Rural","elec0_CC1","charcoal",2045,0
"low_education","Rural","elec0_CC1","charcoal",2050,0
"low_education","Rural","elec0_CC1","charcoal",2055,0
"low_education","Rural","elec0_CC1","charcoal",2060,0
"low_education","Rural","elec0_CC1","charcoal",2065,0
"low_education","Rural","elec0_CC1","charcoal",2070,0
"low_education","Rural","elec0_CC1","coal",2020,0
"low_education","Rural","elec0_CC1","coal",2025,0
"low_education","Rural","elec0_CC1","coal",2030,0
"low_education","Rural","elec0_CC1","coal",2035,0
"low_education","Rural","elec0_CC1","coal",2040,0
"low_education","Rural","elec0_CC1","coal",2045,0
"low_education","Rural","elec0_CC1","coal",2050,0
"low_education","Rural","elec0_CC1","coal",2055,0
"low_education","Rural","elec0_CC1","coal",2060,0
"low_education","Rural","elec0_CC1","coal",2065,0
"low_education","Rural","elec0_CC1","coal",2070,0
"low_education","Rural","elec0_CC1","diesel_home",2020,0
"low_education","Rural","elec0_CC1","diesel_home",2025,0
"low_education","Rural","elec0_CC1","diesel_home",2030,0
"low_education","Rural","elec0_CC1","diesel_home",2035,0
"low_education","Rural","elec0_CC1","diesel_home",2040,0
"low_education","Rural","elec0_CC1","diesel_home",2045,0
"low_education","Rural","elec0_CC1","diesel_home",2050,0
"low_education","Rural","elec0_CC1","diesel_home",2055,0
"low_education","Rural","elec0_CC1","diesel_home",2060,0
"low_education","Rural","elec0_CC1","diesel_home",2065,0
"low_education","Rural","elec0_CC1","diesel_home",2070,0
"low_education","Rural","elec0_CC1","electricity",2020,0.011872285986278
"low_education","Rural","elec0_CC1","electricity",2025,0.471574297353098
"low_education","Rural","elec0_CC1","electricity",2030,0.931276308719917
"low_education","Rural","elec0_CC1","electricity",2035,1.39097832008674
"low_education","Rural","elec0_CC1","electricity",2040,1.85068033145356
"low_education","Rural","elec0_CC1","electricity",2045,1.85068033145356
"low_education","Rural","elec0_CC1","electricity",2050,1.85068033145356
"low_education","Rural","elec0_CC1","electricity",2055,1.85068033145356
"low_education","Rural","elec0_CC1","electricity",2060,1.85068033145356
"low_education","Rural","elec0_CC1","electricity",2065,1.85068033145356
"low_education","Rural","elec0_CC1","electricity",2070,1.85068033145356
"low_education","Rural","elec0_CC1","firewood",2020,3.81795356259137
"low_education","Rural","elec0_CC1","firewood",2025,2.86346517194352
"low_education","Rural","elec0_CC1","firewood",2030,1.90897678129568
"low_education","Rural","elec0_CC1","firewood",2035,0.954488390647841
"low_education","Rural","elec0_CC1","firewood",2040,0
"low_education","Rural","elec0_CC1","firewood",2045,0
"low_education","Rural","elec0_CC1","firewood",2050,0
"low_education","Rural","elec0_CC1","firewood",2055,0
"low_education","Rural","elec0_CC1","firewood",2060,0
"low_education","Rural","elec0_CC1","firewood",2065,0
"low_education","Rural","elec0_CC1","firewood",2070,0
"low_education","Rural","elec0_CC1","gas",2020,0.127693195186448
"low_education","Rural","elec0_CC1","gas",2025,0.127693195186448
"low_education","Rural","elec0_CC1","gas",2030,0.127693195186448
"low_education","Rural","elec0_CC1","gas",2035,0.127693195186448
"low_education","Rural","elec0_CC1","gas",2040,0.127693195186448
"low_education","Rural","elec0_CC1","gas",2045,0.127693195186448
"low_education","Rural","elec0_CC1","gas",2050,0.127693195186448
"low_education","Rural","elec0_CC1","gas",2055,0.127693195186448
"low_education","Rural","elec0_CC1","gas",2060,0.127693195186448
"low_education","Rural","elec0_CC1","gas",2065,0.127693195186448
"low_education","Rural","elec0_CC1","gas",2070,0.127693195186448
"low_education","Rural","elec0_CC1","kerosene",2020,0
"low_education","Rural","elec0_CC1","kerosene",2025,0
"low_education","Rural","elec0_CC1","kerosene",2030,0
"low_education","Rural","elec0_CC1","kerosene",2035,0
"low_education","Rural","elec0_CC1","kerosene",2040,0
"low_education","Rural","elec0_CC1","kerosene",2045,0
"low_education","Rural","elec0_CC1","kerosene",2050,0
"low_education","Rural","elec0_CC1","kerosene",2055,0
"low_education","Rural","elec0_CC1","kerosene",2060,0
"low_education","Rural","elec0_CC1","kerosene",2065,0
"low_education","Rural","elec0_CC1","kerosene",2070,0
"low_education","Rural","elec0_CC1","paraffin",2020,0.127322251986369
"low_education","Rural","elec0_CC1","paraffin",2025,0.0954916889897768
"low_education","Rural","elec0_CC1","paraffin",2030,0.0636611259931845
"low_education","Rural","elec0_CC1","paraffin",2035,0.0318305629965923
"low_education","Rural","elec0_CC1","paraffin",2040,0
"low_education","Rural","elec0_CC1","paraffin",2045,0
"low_education","Rural","elec0_CC1","paraffin",2050,0
"low_education","Rural","elec0_CC1","paraffin",2055,0
"low_education","Rural","elec0_CC1","paraffin",2060,0
"low_education","Rural","elec0_CC1","paraffin",2065,0
"low_education","Rural","elec0_CC1","paraffin",2070,0
"low_education","Rural","elec1_CC0","charcoal",2020,3.69723542449935
"low_education","Rural","elec1_CC0","charcoal",2025,2.77292656837451
"low_education","Rural","elec1_CC0","charcoal",2030,1.84861771224967
"low_education","Rural","elec1_CC0","charcoal",2035,0.924308856124836
"low_education","Rural","elec1_CC0","charcoal",2040,0
"low_education","Rural","elec1_CC0","charcoal",2045,0
"low_education","Rural","elec1_CC0","charcoal",2050,0
"low_education","Rural","elec1_CC0","charcoal",2055,0
"low_education","Rural","elec1_CC0","charcoal",2060,0
"low_education","Rural","elec1_CC0","charcoal",2065,0
"low_education","Rural","elec1_CC0","charcoal",2070,0
"low_education","Rural","elec1_CC0","coal",2020,0
"low_education","Rural","elec1_CC0","coal",2025,0
"low_education","Rural","elec1_CC0","coal",2030,0
"low_education","Rural","elec1_CC0","coal",2035,0
"low_education","Rural","elec1_CC0","coal",2040,0
"low_education","Rural","elec1_CC0","coal",2045,0
"low_education","Rural","elec1_CC0","coal",2050,0
"low_education","Rural","elec1_CC0","coal",2055,0
"low_education","Rural","elec1_CC0","coal",2060,0
"low_education","Rural","elec1_CC0","coal",2065,0
"low_education","Rural","elec1_CC0","coal",2070,0
"low_education","Rural","elec1_CC0","diesel_home",2020,0
"low_education","Rural","elec1_CC0","diesel_home",2025,0
"low_education","Rural","elec1_CC0","diesel_home",2030,0
"low_education","Rural","elec1_CC0","diesel_home",2035,0
"low_education","Rural","elec1_CC0","diesel_home",2040,0
"low_education","Rural","elec1_CC0","diesel_home",2045,0
"low_education","Rural","elec1_CC0","diesel_home",2050,0
"low_education","Rural","elec1_CC0","diesel_home",2055,0
"low_education","Rural","elec1_CC0","diesel_home",2060,0
"low_education","Rural","elec1_CC0","diesel_home",2065,0
"low_education","Rural","elec1_CC0","diesel_home",2070,0
"low_education","Rural","elec1_CC0","electricity",2020,0.481371974069129
"low_education","Rural","elec1_CC0","electricity",2025,1.01540902493852
"low_education","Rural","elec1_CC0","electricity",2030,1.54944607580791
"low_education","Rural","elec1_CC0","electricity",2035,2.08348312667729
"low_education","Rural","elec1_CC0","electricity",2040,2.61752017754668
"low_education","Rural","elec1_CC0","electricity",2045,2.61752017754668
"low_education","Rural","elec1_CC0","electricity",2050,2.61752017754668
"low_education","Rural","elec1_CC0","electricity",2055,2.61752017754668
"low_education","Rural","elec1_CC0","electricity",2060,2.61752017754668
"low_education","Rural","elec1_CC0","electricity",2065,2.61752017754668
"low_education","Rural","elec1_CC0","electricity",2070,2.61752017754668
"low_education","Rural","elec1_CC0","firewood",2020,7.76215535855753
"low_education","Rural","elec1_CC0","firewood",2025,5.82161651891815
"low_education","Rural","elec1_CC0","firewood",2030,3.88107767927877
"low_education","Rural","elec1_CC0","firewood",2035,1.94053883963938
"low_education","Rural","elec1_CC0","firewood",2040,0
"low_education","Rural","elec1_CC0","firewood",2045,0
"low_education","Rural","elec1_CC0","firewood",2050,0
"low_education","Rural","elec1_CC0","firewood",2055,0
"low_education","Rural","elec1_CC0","firewood",2060,0
"low_education","Rural","elec1_CC0","firewood",2065,0
"low_education","Rural","elec1_CC0","firewood",2070,0
"low_education","Rural","elec1_CC0","gas",2020,0
"low_education","Rural","elec1_CC0","gas",2025,0
"low_education","Rural","elec1_CC0","gas",2030,0
"low_education","Rural","elec1_CC0","gas",2035,0
"low_education","Rural","elec1_CC0","gas",2040,0
"low_education","Rural","elec1_CC0","gas",2045,0
"low_education","Rural","elec1_CC0","gas",2050,0
"low_education","Rural","elec1_CC0","gas",2055,0
"low_education","Rural","elec1_CC0","gas",2060,0
"low_education","Rural","elec1_CC0","gas",2065,0
"low_education","Rural","elec1_CC0","gas",2070,0
"low_education","Rural","elec1_CC0","kerosene",2020,0
"low_education","Rural","elec1_CC0","kerosene",2025,0
"low_education","Rural","elec1_CC0","kerosene",2030,0
"low_education","Rural","elec1_CC0","kerosene",2035,0
"low_education","Rural","elec1_CC0","kerosene",2040,0
"low_education","Rural","elec1_CC0","kerosene",2045,0
"low_education","Rural","elec1_CC0","kerosene",2050,0
"low_education","Rural","elec1_CC0","kerosene",2055,0
"low_education","Rural","elec1_CC0","kerosene",2060,0
"low_education","Rural","elec1_CC0","kerosene",2065,0
"low_education","Rural","elec1_CC0","kerosene",2070,0
"low_education","Rural","elec1_CC0","paraffin",2020,0.0147146662039378
"low_education","Rural","elec1_CC0","paraffin",2025,0.0110359996529534
"low_education","Rural","elec1_CC0","paraffin",2030,0.00735733310196892
"low_education","Rural","elec1_CC0","paraffin",2035,0.00367866655098446
"low_education","Rural","elec1_CC0","paraffin",2040,0
"low_education","Rural","elec1_CC0","paraffin",2045,0
"low_education","Rural","elec1_CC0","paraffin",2050,0
"low_education","Rural","elec1_CC0","paraffin",2055,0
"low_education","Rural","elec1_CC0","paraffin",2060,0
"low_education","Rural","elec1_CC0","paraffin",2065,0
"low_education","Rural","elec1_CC0","paraffin",2070,0
"low_education","Rural","elec1_CC1","charcoal",2020,5.81932897297421
"low_education","Rural","elec1_CC1","charcoal",2025,4.36449672973066
"low_education","Rural","elec1_CC1","charcoal",2030,2.90966448648711
"low_education","Rural","elec1_CC1","charcoal",2035,1.45483224324355
"low_education","Rural","elec1_CC1","charcoal",2040,0
"low_education","Rural","elec1_CC1","charcoal",2045,0
"low_education","Rural","elec1_CC1","charcoal",2050,0
"low_education","Rural","elec1_CC1","charcoal",2055,0
"low_education","Rural","elec1_CC1","charcoal",2060,0
"low_education","Rural","elec1_CC1","charcoal",2065,0
"low_education","Rural","elec1_CC1","charcoal",2070,0
"low_education","Rural","elec1_CC1","coal",2020,0
"low_education","Rural","elec1_CC1","coal",2025,0
"low_education","Rural","elec1_CC1","coal",2030,0
"low_education","Rural","elec1_CC1","coal",2035,0
"low_education","Rural","elec1_CC1","coal",2040,0
"low_education","Rural","elec1_CC1","coal",2045,0
"low_education","Rural","elec1_CC1","coal",2050,0
"low_education","Rural","elec1_CC1","coal",2055,0
"low_education","Rural","elec1_CC1","coal",2060,0
"low_education","Rural","elec1_CC1","coal",2065,0
"low_education","Rural","elec1_CC1","coal",2070,0
"low_education","Rural","elec1_CC1","diesel_home",2020,0
"low_education","Rural","elec1_CC1","diesel_home",2025,0
"low_education","Rural","elec1_CC1","diesel_home",2030,0
"low_education","Rural","elec1_CC1","diesel_home",2035,0
"low_education","Rural","elec1_CC1","diesel_home",2040,0
"low_education","Rural","elec1_CC1","diesel_home",2045,0
"low_education","Rural","elec1_CC1","diesel_home",2050,0
"low_education","Rural","elec1_CC1","diesel_home",2055,0
"low_education","Rural","elec1_CC1","diesel_home",2060,0
"low_education","Rural","elec1_CC1","diesel_home",2065,0
"low_education","Rural","elec1_CC1","diesel_home",2070,0
"low_education","Rural","elec1_CC1","electricity",2020,1.99735216348998
"low_education","Rural","elec1_CC1","electricity",2025,2.35118320082593
"low_education","Rural","elec1_CC1","electricity",2030,2.70501423816188
"low_education","Rural","elec1_CC1","electricity",2035,3.05884527549783
"low_education","Rural","elec1_CC1","electricity",2040,3.41267631283378
"low_education","Rural","elec1_CC1","electricity",2045,3.41267631283378
"low_education","Rural","elec1_CC1","electricity",2050,3.41267631283378
"low_education","Rural","elec1_CC1","electricity",2055,3.41267631283378
"low_education","Rural","elec1_CC1","electricity",2060,3.41267631283378
"low_education","Rural","elec1_CC1","electricity",2065,3.41267631283378
"low_education","Rural","elec1_CC1","electricity",2070,3.41267631283378
"low_education","Rural","elec1_CC1","firewood",2020,0.116782473937446
"low_education","Rural","elec1_CC1","firewood",2025,0.0875868554530849
"low_education","Rural","elec1_CC1","firewood",2030,0.0583912369687232
"low_education","Rural","elec1_CC1","firewood",2035,0.0291956184843616
"low_education","Rural","elec1_CC1","firewood",2040,0
"low_education","Rural","elec1_CC1","firewood",2045,0
"low_education","Rural","elec1_CC1","firewood",2050,0
"low_education","Rural","elec1_CC1","firewood",2055,0
"low_education","Rural","elec1_CC1","firewood",2060,0
"low_education","Rural","elec1_CC1","firewood",2065,0
"low_education","Rural","elec1_CC1","firewood",2070,0
"low_education","Rural","elec1_CC1","gas",2020,0
"low_education","Rural","elec1_CC1","gas",2025,0
"low_education","Rural","elec1_CC1","gas",2030,0
"low_education","Rural","elec1_CC1","gas",2035,0
"low_education","Rural","elec1_CC1","gas",2040,0
"low_education","Rural","elec1_CC1","gas",2045,0
"low_education","Rural","elec1_CC1","gas",2050,0
"low_education","Rural","elec1_CC1","gas",2055,0
"low_education","Rural","elec1_CC1","gas",2060,0
"low_education","Rural","elec1_CC1","gas",2065,0
"low_education","Rural","elec1_CC1","gas",2070,0
"low_education","Rural","elec1_CC1","kerosene",2020,0
"low_education","Rural","elec1_CC1","kerosene",2025,0
"low_education","Rural","elec1_CC1","kerosene",2030,0
"low_education","Rural","elec1_CC1","kerosene",2035,0
"low_education","Rural","elec1_CC1","kerosene",2040,0
"low_education","Rural","elec1_CC1","kerosene",2045,0
"low_education","Rural","elec1_CC1","kerosene",2050,0
"low_education","Rural","elec1_CC1","kerosene",2055,0
"low_education","Rural","elec1_CC1","kerosene",2060,0
"low_education","Rural","elec1_CC1","kerosene",2065,0
"low_education","Rural","elec1_CC1","kerosene",2070,0
"low_education","Rural","elec1_CC1","paraffin",2020,0
"low_education","Rural","elec1_CC1","paraffin",2025,0
"low_education","Rural","elec1_CC1","paraffin",2030,0
"low_education","Rural","elec1_CC1","paraffin",2035,0
"low_education","Rural","elec1_CC1","paraffin",2040,0
"low_education","Rural","elec1_CC1","paraffin",2045,0
"low_education","Rural","elec1_CC1","paraffin",2050,0
"low_education","Rural","elec1_CC1","paraffin",2055,0
"low_education","Rural","elec1_CC1","paraffin",2060,0
"low_education","Rural","elec1_CC1","paraffin",2065,0
"low_education","Rural","elec1_CC1","paraffin",2070,0
"low_education","Urban","elec0_CC0","charcoal",2020,10.5082553869771
"low_education","Urban","elec0_CC0","charcoal",2025,7.88119154023284
"low_education","Urban","elec0_CC0","charcoal",2030,5.25412769348856
"low_education","Urban","elec0_CC0","charcoal",2035,2.62706384674428
"low_education","Urban","elec0_CC0","charcoal",2040,0
"low_education","Urban","elec0_CC0","charcoal",2045,0
"low_education","Urban","elec0_CC0","charcoal",2050,0
"low_education","Urban","elec0_CC0","charcoal",2055,0
"low_education","Urban","elec0_CC0","charcoal",2060,0
"low_education","Urban","elec0_CC0","charcoal",2065,0
"low_education","Urban","elec0_CC0","charcoal",2070,0
"low_education","Urban","elec0_CC0","coal",2020,0
"low_education","Urban","elec0_CC0","coal",2025,0
"low_education","Urban","elec0_CC0","coal",2030,0
"low_education","Urban","elec0_CC0","coal",2035,0
"low_education","Urban","elec0_CC0","coal",2040,0
"low_education","Urban","elec0_CC0","coal",2045,0
"low_education","Urban","elec0_CC0","coal",2050,0
"low_education","Urban","elec0_CC0","coal",2055,0
"low_education","Urban","elec0_CC0","coal",2060,0
"low_education","Urban","elec0_CC0","coal",2065,0
"low_education","Urban","elec0_CC0","coal",2070,0
"low_education","Urban","elec0_CC0","diesel_home",2020,0.0137455636187139
"low_education","Urban","elec0_CC0","diesel_home",2025,0.0137455636187139
"low_education","Urban","elec0_CC0","diesel_home",2030,0.0137455636187139
"low_education","Urban","elec0_CC0","diesel_home",2035,0.0137455636187139
"low_education","Urban","elec0_CC0","diesel_home",2040,0.0137455636187139
"low_education","Urban","elec0_CC0","diesel_home",2045,0.0137455636187139
"low_education","Urban","elec0_CC0","diesel_home",2050,0.0137455636187139
"low_education","Urban","elec0_CC0","diesel_home",2055,0.0137455636187139
"low_education","Urban","elec0_CC0","diesel_home",2060,0.0137455636187139
"low_education","Urban","elec0_CC0","diesel_home",2065,0.0137455636187139
"low_education","Urban","elec0_CC0","diesel_home",2070,0.0137455636187139
"low_education","Urban","elec0_CC0","electricity",2020,0.0195026604782463
"low_education","Urban","elec0_CC0","electricity",2025,0.699044139888669
"low_education","Urban","elec0_CC0","electricity",2030,1.37858561929909
"low_education","Urban","elec0_CC0","electricity",2035,2.05812709870952
"low_education","Urban","elec0_CC0","electricity",2040,2.73766857811994
"low_education","Urban","elec0_CC0","electricity",2045,2.73766857811994
"low_education","Urban","elec0_CC0","electricity",2050,2.73766857811994
"low_education","Urban","elec0_CC0","electricity",2055,2.73766857811994
"low_education","Urban","elec0_CC0","electricity",2060,2.73766857811994
"low_education","Urban","elec0_CC0","electricity",2065,2.73766857811994
"low_education","Urban","elec0_CC0","electricity",2070,2.73766857811994
"low_education","Urban","elec0_CC0","firewood",2020,0.973191879940662
"low_education","Urban","elec0_CC0","firewood",2025,0.729893909955497
"low_education","Urban","elec0_CC0","firewood",2030,0.486595939970331
"low_education","Urban","elec0_CC0","firewood",2035,0.243297969985166
"low_education","Urban","elec0_CC0","firewood",2040,0
"low_education","Urban","elec0_CC0","firewood",2045,0
"low_education","Urban","elec0_CC0","firewood",2050,0
"low_education","Urban","elec0_CC0","firewood",2055,0
"low_education","Urban","elec0_CC0","firewood",2060,0
"low_education","Urban","elec0_CC0","firewood",2065,0
"low_education","Urban","elec0_CC0","firewood",2070,0
"low_education","Urban","elec0_CC0","gas",2020,0
"low_education","Urban","elec0_CC0","gas",2025,0
"low_education","Urban","elec0_CC0","gas",2030,0
"low_education","Urban","elec0_CC0","gas",2035,0
"low_education","Urban","elec0_CC0","gas",2040,0
"low_education","Urban","elec0_CC0","gas",2045,0
"low_education","Urban","elec0_CC0","gas",2050,0
"low_education","Urban","elec0_CC0","gas",2055,0
"low_education","Urban","elec0_CC0","gas",2060,0
"low_education","Urban","elec0_CC0","gas",2065,0
"low_education","Urban","elec0_CC0","gas",2070,0
"low_education","Urban","elec0_CC0","kerosene",2020,0.0180675517766166
"low_education","Urban","elec0_CC0","kerosene",2025,0.0135506638324625
"low_education","Urban","elec0_CC0","kerosene",2030,0.00903377588830831
"low_education","Urban","elec0_CC0","kerosene",2035,0.00451688794415416
"low_education","Urban","elec0_CC0","kerosene",2040,0
"low_education","Urban","elec0_CC0","kerosene",2045,0
"low_education","Urban","elec0_CC0","kerosene",2050,0
"low_education","Urban","elec0_CC0","kerosene",2055,0
"low_education","Urban","elec0_CC0","kerosene",2060,0
"low_education","Urban","elec0_CC0","kerosene",2065,0
"low_education","Urban","elec0_CC0","kerosene",2070,0
"low_education","Urban","elec0_CC0","paraffin",2020,0.0686622853162662
"low_education","Urban","elec0_CC0","paraffin",2025,0.0514967139871996
"low_education","Urban","elec0_CC0","paraffin",2030,0.0343311426581331
"low_education","Urban","elec0_CC0","paraffin",2035,0.0171655713290665
"low_education","Urban","elec0_CC0","paraffin",2040,0
"low_education","Urban","elec0_CC0","paraffin",2045,0
"low_education","Urban","elec0_CC0","paraffin",2050,0
"low_education","Urban","elec0_CC0","paraffin",2055,0
"low_education","Urban","elec0_CC0","paraffin",2060,0
"low_education","Urban","elec0_CC0","paraffin",2065,0
"low_education","Urban","elec0_CC0","paraffin",2070,0
"low_education","Urban","elec0_CC1","charcoal",2020,4.86882676885703
"low_education","Urban","elec0_CC1","charcoal",2025,3.65162007664277
"low_education","Urban","elec0_CC1","charcoal",2030,2.43441338442852
"low_education","Urban","elec0_CC1","charcoal",2035,1.21720669221426
"low_education","Urban","elec0_CC1","charcoal",2040,0
"low_education","Urban","elec0_CC1","charcoal",2045,0
"low_education","Urban","elec0_CC1","charcoal",2050,0
"low_education","Urban","elec0_CC1","charcoal",2055,0
"low_education","Urban","elec0_CC1","charcoal",2060,0
"low_education","Urban","elec0_CC1","charcoal",2065,0
"low_education","Urban","elec0_CC1","charcoal",2070,0
"low_education","Urban","elec0_CC1","coal",2020,0
"low_education","Urban","elec0_CC1","coal",2025,0
"low_education","Urban","elec0_CC1","coal",2030,0
"low_education","Urban","elec0_CC1","coal",2035,0
"low_education","Urban","elec0_CC1","coal",2040,0
"low_education","Urban","elec0_CC1","coal",2045,0
"low_education","Urban","elec0_CC1","coal",2050,0
"low_education","Urban","elec0_CC1","coal",2055,0
"low_education","Urban","elec0_CC1","coal",2060,0
"low_education","Urban","elec0_CC1","coal",2065,0
"low_education","Urban","elec0_CC1","coal",2070,0
"low_education","Urban","elec0_CC1","diesel_home",2020,0
"low_education","Urban","elec0_CC1","diesel_home",2025,0
"low_education","Urban","elec0_CC1","diesel_home",2030,0
"low_education","Urban","elec0_CC1","diesel_home",2035,0
